vb,uii,hei_name,form,discipline,,deg_title1,prog_name1,major_title1,major_name1,deg_title2,prog_name2,major_title2,major_name2,ladderized,straight,eteeap,coe-cod,prog_level,authority_category,authority_serial,prog_status_yr,thesis,prog_status,prog_cal_mode,prog_length,prog_labunits,prog_lectureunits,prog_totalunits,prog_credit,tuition_unit,prog_fee,EFM,EFF,E1M,E1F,1Total,E2M,E2F,Enroll_total,E3M,E3F,Enroll_total,E4M,E4F,Enroll_total,E5M,E5F,Enroll_total,E6M,E6F,Enroll_total,E7M,E7F,Enroll_total,EM,EF,Enroll_total,units_lec,units_lab,units_total,GM,GF,Enroll_total,updater,date_updated,remarks
2025-26,09030,Western Mindanao State University,BC,MATHEMATICS,Bachelor of Science in Mathematics  ,Bachelor of Science in,Mathematics,,,,,,,,,,,50,BR,68,,3,1,1,4,5,145,150,,30,19880,4,10,,,14,4,12,16,3,5,8,15,4,19,,,0,,,0,,,0,26,31,57,"1,025",76,"1,101",9,15,24,Kim Dioven Lusaya,,
2025-26,09030,Western Mindanao State University,BC,"AGRICULTURE, FORESTRY, FISHERIES",Bachelor of Science in Food Technology  ,Bachelor of Science in,Food Technology,,,,,,,,,,,50,BR,44,,1,1,1,4,38,144,182,,30,20770,4,10,,,14,4,16,20,1,3,4,13,2,15,,,0,,,0,,,0,22,31,53,887,391,"1,278",7,15,22,Kim Dioven Lusaya,,
2025-26,09030,Western Mindanao State University,BC,MATHEMATICS,Bachelor of Science in Statistics  ,Bachelor of Science in,Statistics,,,,,,,,,,,50,BR,68,,3,1,1,4,5,150,155,,30,20030,8,12,,,20,8,7,15,3,4,7,9,0,9,,,0,,,0,,,0,28,23,51,"1,217",23,"1,240",6,8,14,Kim Dioven Lusaya,,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Special Tertiary Education  ,,Special Tertiary Education,,,,,,,,,,,40,BR,31,,3,1,1,2,0,81,81,,30,16460,15,9,,,24,14,10,24,,,0,,,0,,,0,,,0,,,0,29,19,48,738,0,738,1,2,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Arts in Filipino Language Teaching  ,Master of Arts in,Filipino Language Teaching,,,,,,,,,,,80,BR,98,,1,1,1,2,0,33,33,,474,17492,6,38,0,0,44,,,0,,,0,,,0,,,0,,,0,,,0,6,38,44,273,9,282,0,3,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,IT-RELATED DISCIPLINES,Master of Information Technology  ,Master of,Information Technology,,,,,,,,,,,80,BR,405,,3,1,1,2,0,36,36,,474,18914,29,10,0,0,39,,,0,,,0,,,0,,,0,,,0,,,0,29,10,39,318,36,354,2,1,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Arts in English Language Teaching  ,Master of Arts in,English Language Teaching,,,,,,,,,,,80,BR,98,,1,1,1,2,0,33,33,,474,17492,4,34,0,0,38,,,0,,,0,,,0,,,0,,,0,,,0,4,34,38,150,3,153,1,2,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,NATURAL SCIENCE,Bachelor of Science in Environmental Science  ,Bachelor of Science in,Environmental Science,,,,,,,,,,,50,BR,4,,1,1,1,4,33,118,151,,30,19060,3,0,,,3,6,5,11,1,7,8,7,5,12,,,0,,,0,,,0,17,17,34,551,219,770,5,9,14,Kim Dioven Lusaya,,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Doctor of Education in Educational Administration  ,Doctor of Education in,Educational Administration,,,,,,,,,,,90,BR,145,,1,1,1,3,0,42,42,,784,38478,,,15,17,32,,,0,,,0,,,0,,,0,,,0,,,0,15,17,32,261,0,261,3,5,8,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,BUSINESS ADMINISTRATION AND RELATED,Doctor of Public Administration  ,Doctor of,Public Administration,,,,,,,,,,,90,BR,97,,1,1,1,3,0,36,36,,784,33974,,,10,21,31,,,0,,,0,,,0,,,0,,,0,,,0,10,21,31,216,0,216,2,5,7,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Science in Teaching Biology  ,Master of Science in,Teaching Biology,,,,,,,,,,,80,BR,172,,1,1,1,2,0,30,30,,474,16070,7,22,0,0,29,,,0,,,0,,,0,,,0,,,0,,,0,7,22,29,195,9,204,1,2,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,ENGINEERING AND TECH,Master of Science in Structural Engineering  ,Master of Science in,Structural Engineering,,,,,,,,,,,80,BR,9,,1,1,1,2,0,30,30,,474,16570,22,5,0,0,27,,,0,,,0,,,0,,,0,,,0,,,0,22,5,27,255,6,261,2,1,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Arts in Science Education  ,Master of Arts in,Science Education,,,,,,,,,,,80,BR,39,,1,1,1,2,0,30,30,,474,16070,3,23,0,0,26,,,0,,,0,,,0,,,0,,,0,,,0,3,23,26,111,0,111,1,3,4,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,HUMANITIES,Master of Arts in English Language Studies  ,Master of Arts in,English Language Studies,,,,,,,,,,,80,BR,115,,1,1,1,2,0,30,30,,474,16070,8,17,0,0,25,,,0,,,0,,,0,,,0,,,0,,,0,8,17,25,141,0,141,0,4,4,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,"AGRICULTURE, FORESTRY, FISHERIES",Bachelor of Science in Agroforestry  ,Bachelor of Science in,Agroforestry,,,,,,,,,,,50,BR,4,,1,1,1,4,34,116,150,,30,19030,2,2,,,4,0,4,4,6,2,8,6,2,8,,,0,,,0,,,0,14,10,24,387,212,599,8,15,23,Kim Dioven Lusaya,,
2025-26,09030,Western Mindanao State University,BC,RELIGION AND THEOLOGY,Diploma in Arabic Language  ,Diploma in,Arabic Language,,,,,,,,,,,40,BR,51,,3,1,1,2,0,83,83,,30,17870,1,2,,,3,9,9,18,,,0,,,0,,,0,,,0,,,0,10,11,21,236,0,236,10,9,19,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Science in Teaching Mathematics  ,Master of Science in,Teaching Mathematics,,,,,,,,,,,80,BR,172,,1,1,1,2,0,30,30,,474,16070,9,9,0,0,18,,,0,,,0,,,0,,,0,,,0,,,0,9,9,18,102,6,108,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,"AGRICULTURE, FORESTRY, FISHERIES",Master of Science in Agronomy  ,Master of Science in,Agronomy,,,,,,,,,,,80,BR,62,,3,1,1,2,0,36,36,,474,18914,7,9,0,0,16,,,0,,,0,,,0,,,0,,,0,,,0,7,9,16,116,0,116,0,3,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Doctor of Philosophy in English Language Teaching  ,Doctor of Philosophy in,English Language Teaching,,,,,,,,,,,90,BR,98,,1,1,1,3,0,36,36,,784,33774,,,4,11,15,,,0,,,0,,,0,,,0,,,0,,,0,4,11,15,69,6,75,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Diploma in Physical Education  ,Diploma in,Physical Education,,,,,,,,,,,40,BR,53,,3,1,1,2,0,24,24,,30,8555,10,2,,,12,,,0,,,0,,,0,,,0,,,0,,,0,10,2,12,108,0,108,2,12,14,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,"AGRICULTURE, FORESTRY, FISHERIES",Master of Food Processing and Management  ,Master of,Food Processing and Management,,,,,,,,,,,80,BR,59,,3,1,1,2,6,30,36,,474,18914,5,7,0,0,12,,,0,,,0,,,0,,,0,,,0,,,0,5,7,12,109,11,120,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Science in Mathematics Education  ,Master of Science in,Mathematics Education,,,,,,,,,,,80,BR,172,,1,1,1,2,0,30,30,,474,16070,2,7,0,0,9,,,0,,,0,,,0,,,0,,,0,,,0,2,7,9,51,0,51,1,2,3,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,"AGRICULTURE, FORESTRY, FISHERIES",Certificate in Food Technician  ,Certificate in,Food Technician,,,,,,,,,,,40,BR,68,,3,1,1,2,17,76,93,,30,18100,4,5,,,9,0,0,0,0,0,0,,,0,,,0,,,0,,,0,4,5,9,178,10,188,7,8,15,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Science in Teaching Chemistry  ,Master of Science in,Teaching Chemistry,,,,,,,,,,,80,BR,172,,1,1,1,2,3,27,30,,474,16070,1,1,0,0,2,,,0,,,0,,,0,,,0,,,0,,,0,1,1,2,6,3,9,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,09030,Western Mindanao State University,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Master of Science in Teaching Physics  ,Master of Science in,Teaching Physics,,,,,,,,,,,80,BR,172,,1,1,1,2,2,28,30,,474,16070,0,1,0,0,1,,,0,,,0,,,0,,,0,,,0,,,0,0,1,1,2,0,2,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030a,Western Mindanao State University-Alicia,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Application Development,Associate in,Computer Technology,Major in,Application Development,,,,,,,,,40,BR,18,,3,1,1,2,11,99,110,,105,11550,24,26,0,0,50,19,34,53,,,0,,,0,,,0,,,0,,,0,43,60,103,"1,764",307,"2,071",20,56,76,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030a,Western Mindanao State University-Alicia,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Mathematics,Bachelor of,Secondary Education,Major in,Mathematics,,,,,,,,,50,BR,18,,3,1,1,4,3,173,176,,105,20685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030a,Western Mindanao State University-Alicia,BC,"AGRICULTURE, FORESTRY, FISHERIES",Certificate in Agricultural Science  ,Certificate in,Agricultural Science,,,,,,,,,,,40,BR,94,,3,1,1,2,19,82,101,,105,10605,13,33,0,0,46,9,25,34,,,0,,,0,,,0,,,0,,,0,22,58,80,"1,643",303,"1,946",0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030a,Western Mindanao State University-Alicia,BC,HUMANITIES,Bastsilyer ng Sining sa Filipino  ,Bastsilyer ng Sining sa,Filipino,,,,,,,,,,,50,BR,18,,1,1,1,4,0,155,155,,105,17220,0,1,0,0,1,0,1,1,29,1,30,26,7,33,,,0,,,0,,,0,55,10,65,763,5,768,0,1,1,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030a,Western Mindanao State University-Alicia,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,3,1,1,4,0,176,176,,105,20370,0,0,1,0,1,1,0,1,0,1,1,40,6,46,,,0,,,0,,,0,42,7,49,755,2,757,6,22,28,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030a,Western Mindanao State University-Alicia,BC,"AGRICULTURE, FORESTRY, FISHERIES",Bachelor in Agricultural Technology  ,Bachelor in,Agricultural Technology,,,,,,,,,,,50,BR,68,,1,1,1,4,43,135,178,,105,620101,0,0,0,0,0,5,7,12,0,0,0,0,0,0,,,0,,,0,,,0,5,7,12,216,60,276,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030o,Western Mindanao State University-Curuan,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Application Development,Associate in,Computer Technology,Major in,Application Development,,,,,,,,,40,BR,18,,3,1,1,2,16,60,76,,100,7600,2,17,0,0,19,15,16,31,,,0,,,0,,,0,,,0,,,0,17,33,50,857,162,"1,019",0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030o,Western Mindanao State University-Curuan,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,1,1,1,4,0,167,167,,100,16700,3,7,0,0,10,7,13,20,22,1,23,26,3,29,,,0,,,0,,,0,58,24,82,"1,545",0,"1,545",5,223,228,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030c,Western Mindanao State University-Diplahan,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Networking,Associate in,Computer Technology,Major in,Networking,,,,,,,,,40,BR,18,,3,1,1,2,19,63,82,,100,8200,22,32,0,0,54,28,51,79,24,5,29,,,0,,,0,,,0,,,0,74,88,162,"2,990",569,"3,559",21,32,53,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030c,Western Mindanao State University-Diplahan,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,3,1,1,4,0,167,167,,100,16700,6,18,0,0,24,13,23,36,51,10,61,85,1,86,,,0,,,0,,,0,155,52,207,"3,701",0,"3,701",10,24,34,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030d,Western Mindanao State University-Imelda,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Networking,Associate in,Computer Technology,Major in,Networking,,,,,,,,,40,BR,18,,3,1,1,2,19,63,82,,75,6150,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,,,0,Kim Dioven Lusaya,,
2025-26,9030d,Western Mindanao State University-Imelda,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,3,1,1,4,0,167,167,,75,12525,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,,,0,Kim Dioven Lusaya,,
2025-26,9030d,Western Mindanao State University-Imelda,BC,SOCIAL AND BEHAVIORAL SCIENCES,Bachelor of Arts in Political Science  ,Bachelor of Arts in,Political Science,,,,,,,,,,,50,BR,18,,3,1,1,4,0,119,119,,75,8925,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,,,0,Kim Dioven Lusaya,,
2025-26,9030d,Western Mindanao State University-Imelda,BC,HUMANITIES,Bastsilyer ng Sining sa Filipino  ,Bastsilyer ng Sining sa,Filipino,,,,,,,,,,,50,BR,18,,1,1,1,4,0,146,146,,75,10950,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,,,0,Kim Dioven Lusaya,,
2025-26,9030e,Western Mindanao State University-Ipil,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Application Development,Associate in,Computer Technology,Major in,Application Development,,,,,,,,,40,BR,18,,3,1,1,2,16,60,76,,258.74,19664.24,7,14,0,0,21,13,,13,,,0,,,0,,,0,,,0,,,0,20,14,34,"1,060",228,"1,288",9,14,23,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030e,Western Mindanao State University-Ipil,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in English,Bachelor of,Secondary Education,Major in,English,,,,,,,,,50,BR,18,,3,1,1,4,0,176,176,,258.74,45538.24,27,45,0,0,72,13,26,39,83,2,85,70,8,78,,,0,,,0,,,0,193,81,274,"6,915",0,"6,915",11,45,56,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030e,Western Mindanao State University-Ipil,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Filipino,Bachelor of,Secondary Education,Major in,Filipino,,,,,,,,,50,BR,18,,3,1,1,4,0,173,173,,258.74,44762.02,5,10,0,0,15,9,29,38,54,2,56,38,3,41,,,0,,,0,,,0,106,44,150,"3,550",0,"3,550",8,38,46,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030e,Western Mindanao State University-Ipil,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Mathematics,Bachelor of,Secondary Education,Major in,Mathematics,,,,,,,,,50,BR,18,,3,1,1,4,0,167,167,,258.74,43209.58,13,15,0,0,28,11,25,36,56,0,56,55,5,60,,,0,,,0,,,0,135,45,180,"4,125",0,"4,125",20,32,52,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030e,Western Mindanao State University-Ipil,BC,IT-RELATED DISCIPLINES,Bachelor of Science in Computer Science  ,Bachelor of Science in,Computer Science,,,,,,,,,,,50,BR,60-2,,1,1,1,4,31,129,160,,258.74,41398.4,19,18,0,0,37,26,15,41,41,4,45,32,4,36,,,0,,,0,,,0,118,41,159,"2,410",462,"2,872",13,12,25,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030e,Western Mindanao State University-Ipil,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,3,1,1,4,0,167,167,,258.74,43209.58,7,11,0,0,18,18,25,43,41,7,48,29,3,32,,,0,,,0,,,0,95,46,141,"3,327",0,"3,327",4,40,44,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030f,Western Mindanao State University-Mabuhay,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Filipino,Bachelor of,Secondary Education,Major in,Filipino,,,,,,,,,50,BR,18,,3,1,1,4,0,173,173,,100,17300,,,,,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,0,0,0,0,0,0,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030f,Western Mindanao State University-Mabuhay,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Mathematics,Bachelor of,Secondary Education,Major in,Mathematics,,,,,,,,,50,BR,18,,3,1,1,4,0,167,167,,100,16700,,,,,0,7,17,24,19,0,19,26,2,28,,,0,,,0,,,0,52,19,71,"1,340",0,"1,340",10,10,20,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030f,Western Mindanao State University-Mabuhay,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Networking,Associate in,Computer Technology,Major in,Networking,,,,,,,,,40,BR,18,,3,1,1,2,19,63,82,,100,8200,,,,,0,16,20,36,,,0,,,0,,,0,,,0,,,0,16,20,36,684,144,828,9,22,31,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030f,Western Mindanao State University-Mabuhay,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,3,1,1,4,0,167,167,,100,16700,,,,,0,0,1,1,1,0,1,30,2,32,,,0,,,0,,,0,31,3,34,325,0,325,2,8,10,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030g,Western Mindanao State University-Malangas,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Application Development,Associate in,Computer Technology,Major in,Application Development,,,,,,,,,40,BR,18,,3,1,1,2,16,60,76,,50,3800,,,,,0,1,0,1,,,0,,,0,,,0,,,0,,,0,1,0,1,26,1,27,20,28,48,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030g,Western Mindanao State University-Malangas,BC,LAW AND JURISPRUDENCE,Bachelor of Science in Criminology  ,Bachelor of Science in,Criminology,,,,,,,,,,,50,BR,68,,1,1,1,4,10,177,187,,50,9350,,,,,0,,,0,15,11,26,19,10,29,,,0,,,0,,,0,34,21,55,"1,253",55,"1,308",19,17,36,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030g,Western Mindanao State University-Malangas,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,1,1,1,4,0,167,167,,50,8350,,,,,0,,,0,1,0,1,0,0,0,,,0,,,0,,,0,1,0,1,26,1,27,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030i,Western Mindanao State University-Olutanga,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Application Development,Associate in,Computer Technology,Major in,Application Development,,,,,,,,,40,BR,18,,3,1,1,2,16,60,76,,100,7600,,,,,0,15,17,32,0,2,2,,,0,,,0,,,0,,,0,15,19,34,544,164,708,13,23,36,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030i,Western Mindanao State University-Olutanga,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,3,1,1,4,0,167,167,,100,16700,,,,,0,,,0,,,0,34,0,34,,,0,,,0,,,0,34,0,34,510,0,510,11,28,39,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Application Development,Associate in,Computer Technology,Major in,Application Development,,,,,,,,,40,BR,18,,3,1,1,2,11,99,110,,90,10350,1,3,0,0,4,18,4,22,,,0,,,0,,,0,,,0,,,0,19,7,26,445,118,563,11,15,26,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in English,Bachelor of,Secondary Education,Major in,English,,,,,,,,,50,BR,18,,3,1,1,4,0,185,185,,90,15840,5,15,0,0,20,1,15,16,20,11,31,49,3,52,,,0,,,0,,,0,75,44,119,"2,241",11,"2,252",12,46,58,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in MAPEH,Bachelor of,Secondary Education,Major in,MAPEH,,,,,,,,,50,BR,18,,3,1,1,4,0,182,182,,90,17460,0,0,0,0,0,0,0,0,0,0,0,1,1,2,,,0,,,0,,,0,1,1,2,3,0,3,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Secondary Education Major in Science,Bachelor of,Secondary Education,Major in,Science,,,,,,,,,50,BR,18,,3,1,1,4,16,192,208,,90,16200,0,8,0,0,8,5,7,12,0,0,0,12,0,12,,,0,,,0,,,0,17,15,32,757,66,823,1,10,11,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,SOCIAL AND BEHAVIORAL SCIENCES,Bachelor of Science in Social Work  ,Bachelor of Science in,Social Work,,,,,,,,,,,50,BR,18,,3,1,1,4,9,137,146,,90,12870,6,8,0,0,14,0,21,21,30,1,31,27,3,30,,,0,,,0,,,0,63,33,96,"1,684",0,"1,684",6,23,29,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,LAW AND JURISPRUDENCE,Bachelor of Science in Criminology  ,Bachelor of Science in,Criminology,,,,,,,,,,,50,BR,68,,3,1,1,4,9,177,186,,90,16830,4,4,0,0,8,0,0,0,19,7,26,24,0,24,,,0,,,0,,,0,47,11,58,"1,293",16,"1,309",13,13,26,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,IT-RELATED DISCIPLINES,Bachelor of Science in Computer Science  ,Bachelor of Science in,Computer Science,,,,,,,,,,,50,BR,18,,1,1,1,4,24,133,157,,90,17550,6,5,0,0,11,6,3,9,1,0,1,13,3,16,,,0,,,0,,,0,26,11,37,502,69,571,20,20,40,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,3,1,1,4,0,176,176,,90,15030,0,0,0,0,0,0,0,0,0,0,0,15,1,16,,,0,,,0,,,0,15,1,16,135,0,135,5,15,20,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030j,Western Mindanao State University-Pagadian,BC,SOCIAL AND BEHAVIORAL SCIENCES,Bachelor of Arts in Political Science  ,Bachelor of Arts in,Political Science,,,,,,,,,,,50,BR,18,,1,1,1,4,0,140,140,,90,10710,0,0,0,0,0,0,0,0,0,0,0,12,1,13,,,0,,,0,,,0,12,1,13,243,0,243,4,6,10,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030l,Western Mindanao State University-Siay,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Application Development,Associate in,Computer Technology,Major in,Application Development,,,,,,,,,40,BR,18,,3,1,1,2,16,60,76,,110,8360,,,,,0,1,,1,,,0,,,0,,,0,,,0,,,0,1,0,1,24,0,24,6,20,26,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030l,Western Mindanao State University-Siay,BC,EDUCATION SCIENCE AND TEACHER TRAINING,Bachelor of Elementary Education  ,Bachelor of,Elementary Education,,,,,,,,,,,50,BR,18,,3,1,1,4,0,176,176,,110,18370,0,0,0,0,0,0,0,0,55,4,59,44,3,47,,,0,,,0,,,0,99,7,106,"2,093",0,"2,093",5,15,20,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030l,Western Mindanao State University-Siay,BC,SOCIAL AND BEHAVIORAL SCIENCES,Bachelor of Arts in Political Science  ,Bachelor of Arts in,Political Science,,,,,,,,,,,50,BR,18,,3,1,1,4,0,140,140,,110,13090,0,0,0,0,0,0,0,0,29,2,31,10,18,28,,,0,,,0,,,0,39,20,59,"1,044",0,"1,044",2,0,2,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030l,Western Mindanao State University-Siay,BC,IT-RELATED DISCIPLINES,Bachelor of Science in Computer Science  ,Bachelor of Science in,Computer Science,,,,,,,,,,,50,BR,18,,1,1,1,4,24,133,157,,110,17600,0,0,0,0,0,0,0,0,0,1,1,7,13,20,,,0,,,0,,,0,7,14,21,136,5,141,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030l,Western Mindanao State University-Siay,BC,"AGRICULTURE, FORESTRY, FISHERIES",Bachelor of Agicultural Technology  ,Bachelor of,Agicultural Technology,,,,,,,,,,,50,BR,68,,3,1,1,4,43,135,178,,110,19580,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,0,,,0,,,0,0,1,1,3,0,3,5,7,12,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030l,Western Mindanao State University-Siay,BC,HUMANITIES,Bastsilyer ng Sining sa Filipino  ,Bastsilyer ng Sining sa,Filipino,,,,,,,,,,,50,BR,18,,1,1,1,4,0,155,155,,110,16060,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,0,,,0,,,0,1,0,1,3,0,3,0,0,0,Kim Dioven Lusaya,02-Dec-2025,
2025-26,9030m,Western Mindanao State University-Tungawan,BC,IT-RELATED DISCIPLINES,Associate in Computer Technology Major in Application Development,Associate in,Computer Technology,Major in,Application Development,,,,,,,,,40,BR,18,,3,1,1,2,16,60,76,,94,7144,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,,,0,,,0,Kim Dioven Lusaya,,
